Date,X2110760,X2110777,X2110815,X2172020,X2172040,X2172050,X21720698,X21720710,X21989784,X21989791
1990-09-27,NA,7.774651592,1.261059818,0.042091616,0.043826272,0.058296899,NA,26.46888023,0.071214787,0.144827177
1990-09-28,NA,9.72875281,2.453504449,0.042091616,0.044695303,0.06451195,NA,26.68330219,0.057854574,0.158962062
1990-09-29,NA,10.68816352,3.574148663,0.04295837,0.045130235,0.073907793,NA,27.32805081,0.062287569,0.250207455
1990-09-30,NA,9.220667564,3.183638673,0.04295837,0.047745524,0.080668132,NA,27.83105484,0.093842068,0.633657247
1990-10-01,NA,7.774651592,2.550405858,0.043392179,0.048182335,0.083382904,NA,27.90302176,0.177937289,1.479490157
1990-10-02,NA,9.030800317,2.232266124,0.04295837,0.046872691,0.057854574,NA,28.47973749,0.28444262,2.521877055
1990-10-03,NA,9.284037882,2.091266774,0.043392179,0.046436672,0.057854574,NA,28.19116192,0.623301307,2.986814448
1990-10-04,NA,10.94545216,2.51047212,0.043826272,0.046872691,0.066741377,NA,28.33539532,0.943739622,3.311487318
1990-10-05,NA,9.6014923,1.567516963,0.044695303,0.050808584,0.085195994,NA,28.69645445,1.299107551,2.96372099
1990-10-06,NA,15.00603798,2.345532383,0.045130235,0.052125084,0.101164037,NA,29.27555934,1.694662153,3.445546547
1990-10-07,NA,13.81360965,2.136314313,0.044695303,0.048619405,0.07976453,NA,28.62418832,1.342685426,3.096688809
1990-10-08,NA,12.95915422,1.772388984,0.044695303,0.047745524,0.067634527,NA,27.90302176,1.013103795,2.51047212
1990-10-09,NA,12.37101139,1.928561114,0.044695303,0.046872691,0.059625191,NA,27.04122165,1.077422973,2.430744228
1990-10-10,NA,15.73994634,4.246023064,0.044260648,0.049494317,0.080668132,NA,27.39982654,0.769270988,2.26054454
1990-10-11,NA,9.66510278,2.481976361,NA,0.050808584,0.061399264,NA,24.26776981,0.230780431,1.045229441
1990-10-12,NA,2.779461636,0.409298634,NA,0.046436672,0.047308976,NA,21.67596912,0.14952913,0.444110924
1990-10-13,NA,2.493371814,0.094755322,NA,0.046000922,0.043392179,NA,20.42928978,0.135453664,0.269734914
1990-10-14,NA,2.153224836,0.062287569,NA,0.046000922,0.042091616,NA,20.01583117,0.135453664,0.343758964
1990-10-15,NA,1.104301573,0.057854574,NA,0.045130235,0.041658676,NA,20.01583117,0.130782698,0.255080164
1990-10-16,NA,1.32088401,0.053443769,NA,0.044695303,0.042091616,NA,20.56734395,0.130782698,1.029158025
1990-10-17,NA,2.266203301,0.046872691,NA,0.043392179,0.043392179,NA,22.16331872,0.11683696,0.294276006
1990-10-18,NA,1.539970418,0.041226031,NA,0.045130235,0.04295837,NA,21.25936454,0.12612269,0.187476156
1990-10-19,NA,0.680398015,0.03777581,0.045130235,0.045130235,0.044260648,NA,22.30281969,0.121473986,0.098414074
1990-10-20,NA,0.785029301,0.035201541,0.045565442,0.042091616,0.045130235,NA,21.81506812,0.11221201,0.093842068
1990-10-21,NA,0.423906753,0.036058303,0.045565442,0.043826272,0.044695303,NA,22.86196608,0.103000087,0.089284657
1990-10-22,NA,0.323904834,0.036487187,0.045565442,0.045130235,0.043392179,NA,22.58216474,0.098414074,0.080216248
1990-10-23,NA,0.040361635,0.033492139,0.044695303,0.046872691,0.03906732,NA,22.0936112,0.103000087,0.07570673
1990-10-24,NA,0.040361635,0.033492139,0.045565442,0.046000922,0.038636501,NA,24.26776981,0.098414074,0.044695303
1990-10-25,NA,0.084742482,0.032213814,0.045130235,0.043826272,0.03906732,NA,23.49318024,0.107599565,0.036058303
1990-10-26,NA,0.040361635,0.030090698,0.044695303,0.041658676,0.038636501,NA,22.16331872,0.103000087,0.040361635
1990-10-27,NA,0.130782698,0.029667229,0.044260648,0.036916402,0.042091616,NA,23.91526162,0.098414074,0.036058303
1990-10-28,NA,0.084742482,0.030514559,0.043826272,0.03777581,0.057854574,NA,24.76245822,0.103000087,0.036058303
1990-10-29,NA,0.040361635,0.029667229,0.044260648,0.03777581,0.065403124,NA,24.55028109,0.11221201,0.053443769
1990-10-30,NA,0.040361635,0.030514559,0.04295837,0.03777581,0.066741377,NA,28.40755282,0.11683696,0.144827177
1990-10-31,NA,0.040361635,0.030514559,0.041658676,0.038636501,0.060511801,NA,28.19116192,0.11683696,0.363689644
1990-11-01,NA,0.084742482,0.030938805,0.042091616,0.040793683,0.063176706,NA,27.32805081,0.11683696,0.454236249
1990-11-02,NA,0.373682554,0.029244156,0.041226031,0.04295837,0.069870772,NA,27.04122165,0.16369254,0.515295912
1990-11-03,NA,0.177937289,0.028821483,0.03949845,0.044260648,0.048182335,NA,26.11206107,0.173180368,0.423906753
1990-11-04,NA,0.130782698,0.029244156,0.03949845,0.046000922,0.042524848,NA,23.42293208,0.201844308,0.408795519
1990-11-05,NA,0.177937289,0.027977359,0.03949845,0.047308976,0.047745524,NA,21.74550422,0.211461057,0.423906753
1990-11-06,NA,0.040361635,0.027555919,0.038205996,0.045565442,0.047745524,NA,22.51228565,0.168432049,0.434000991
1990-11-07,NA,0.040361635,0.02671431,0.03777581,0.043826272,0.050370244,NA,22.51228565,0.144827177,0.47961502
1990-11-08,NA,0.040361635,0.026294152,0.037345944,0.041226031,0.047745524,NA,22.3726131,0.121473986,0.5716985
1990-11-09,NA,0.040361635,0.02671431,0.037345944,0.03992989,0.057854574,NA,22.72200846,0.098414074,0.727356649
1990-11-10,NA,0.084742482,0.027555919,0.036487187,0.04295837,0.041226031,NA,20.70551505,0.071214787,0.080216248
1990-11-11,NA,0.040361635,0.027977359,0.036487187,0.04295837,0.03477367,NA,23.84484429,0.080216248,0.14952913
1990-11-12,NA,0.040361635,0.028821483,0.036058303,0.038636501,0.034346143,NA,24.26776981,0.07570673,0.093842068
1990-11-13,NA,0.040361635,0.029667229,0.036058303,0.036487187,0.03477367,NA,25.0457517,0.071214787,0.546012331
1990-11-14,NA,0.084742482,0.031363432,0.03477367,0.03477367,0.036058303,NA,24.26776981,0.071214787,0.525521437
1990-11-15,NA,0.130782698,0.030514559,0.03477367,0.035629754,0.036058303,NA,24.33835562,0.071214787,0.520406992
1990-11-16,NA,0.130782698,0.029667229,0.035629754,0.036916402,0.03777581,NA,24.97488653,0.071214787,0.434000991
1990-11-17,NA,0.27463172,0.032213814,0.035201541,0.038636501,0.03906732,NA,24.19721203,0.071214787,0.235627395
1990-11-18,NA,0.943739622,0.03263956,0.03477367,0.035201541,0.042091616,NA,24.90404921,0.066741377,NA
1990-11-19,NA,1.266490396,0.031363432,NA,0.03477367,0.044695303,NA,24.76245822,0.071214787,0.368683846
1990-11-20,NA,0.997066974,0.033492139,NA,0.036487187,0.041226031,NA,24.33835562,0.071214787,NA
1990-11-21,NA,1.212258165,0.033065669,NA,0.036487187,0.042524848,NA,25.8271025,0.066741377,0.403766639
1990-11-22,NA,0.680398015,0.033065669,0.036058303,0.038636501,0.047308976,NA,26.11206107,0.057854574,0.144827177
1990-11-23,NA,0.890617354,0.033492139,0.036487187,0.040793683,0.046872691,NA,25.89830069,0.066741377,0.084742482
1990-11-24,NA,1.158193125,0.033492139,0.036058303,0.042091616,0.03906732,NA,26.04077999,0.066741377,0.093842068
1990-11-25,NA,0.997066974,0.03477367,0.036487187,0.040793683,0.042524848,NA,26.39746128,0.066741377,0.093842068
1990-11-26,NA,0.943739622,0.035629754,0.036916402,0.042524848,0.044260648,NA,27.25630244,0.066741377,0.103000087
1990-11-27,NA,1.158193125,0.035629754,0.035629754,0.03992989,0.041658676,NA,26.46888023,0.07570673,0.304131236
1990-11-28,NA,1.816913569,0.036058303,0.036058303,0.03906732,0.040361635,NA,25.8271025,0.089284657,0.954388988
1990-11-29,NA,1.484981322,0.036487187,0.036916402,0.040361635,0.052564405,NA,25.89830069,0.12612269,1.30999264
1990-11-30,NA,3.299849121,0.03477367,0.036487187,0.03992989,0.066741377,NA,27.83105484,0.690814877,2.113781923
1990-12-01,NA,4.418322782,0.035629754,0.036058303,0.040793683,0.088374981,NA,28.04703736,0.922465567,2.442122407
1990-12-02,NA,4.477860321,0.035629754,0.03777581,0.045130235,0.13451861,NA,27.97501594,1.002410632,2.41368423
1990-12-03,NA,6.659302839,0.036058303,0.03992989,0.060068388,0.22545654,NA,28.11908603,1.136615316,2.493371814
1990-12-04,NA,3.358070901,0.035629754,0.037345944,0.048182335,0.140135259,NA,26.6118007,0.434000991,1.683578585
1990-12-05,NA,2.153224836,0.034346143,NA,0.041226031,0.067634527,NA,26.32606988,0.333822092,1.4191823
1990-12-06,NA,4.299437703,0.034346143,NA,0.036487187,0.054764591,NA,26.54032671,0.27463172,1.57303037
1990-12-07,NA,3.416369091,0.035201541,NA,0.03777581,0.051686006,NA,26.68330219,0.173180368,1.168992463
1990-12-08,NA,2.894521212,0.035201541,NA,0.038636501,0.07256047,NA,27.39982654,0.11221201,0.439054015
1990-12-09,NA,1.484981322,0.035629754,0.037345944,0.03992989,0.083382904,NA,27.11288785,0.071214787,0.16369254
1990-12-10,NA,1.32088401,0.035629754,NA,0.041226031,0.08202478,NA,27.04122165,0.062287569,0.103000087
1990-12-11,NA,0.997066974,0.033065669,NA,0.041658676,0.07570673,NA,27.11288785,0.057854574,0.221106794
1990-12-12,NA,1.266490396,0.03477367,NA,0.03906732,0.06451195,NA,27.04122165,0.053443769,0.343758964
1990-12-13,NA,0.474531923,0.03477367,NA,0.03949845,0.043392179,NA,25.96952652,0.062287569,0.299200929
1990-12-14,NA,1.266490396,0.036058303,0.037345944,0.03949845,0.041226031,NA,26.32606988,0.062287569,0.309066851
1990-12-15,NA,1.984559726,0.036487187,0.037345944,0.036487187,0.050808584,NA,27.11288785,0.062287569,0.628477841
1990-12-16,NA,0.890617354,0.036058303,0.037345944,0.036916402,0.054324082,NA,25.75593198,0.062287569,0.535760315
1990-12-17,NA,2.209661985,0.036058303,0.036916402,0.036916402,0.053003967,NA,26.39746128,0.07570673,0.997066974
1990-12-18,NA,2.04067147,0.033492139,0.036916402,0.036916402,0.052564405,NA,26.25470603,0.098414074,0.869428078
1990-12-19,NA,1.872678171,0.027555919,0.036487187,0.036058303,0.044695303,NA,25.40049486,0.084742482,0.469452463
1990-12-20,NA,3.885399102,0.036487187,0.036916402,0.036916402,0.044695303,NA,26.68330219,0.084742482,0.654403209
1990-12-21,NA,1.928561114,0.036058303,0.036916402,0.036058303,0.048182335,NA,26.82638761,0.089284657,0.154240844
1990-12-22,NA,1.32088401,0.036058303,0.036916402,0.036058303,0.03949845,NA,25.68478913,0.084742482,0.098414074
1990-12-23,NA,1.266490396,0.034346143,0.037345944,0.036487187,0.042524848,NA,25.54258654,0.080216248,0.089284657
1990-12-24,NA,0.997066974,0.036058303,0.038205996,0.037345944,0.046872691,NA,25.75593198,0.080216248,0.062287569
1990-12-25,NA,1.984559726,0.035629754,0.038636501,0.03777581,0.053443769,NA,26.96958287,0.080216248,0.089284657
1990-12-26,NA,2.153224836,0.037345944,0.038205996,0.03906732,0.081572399,NA,25.8271025,0.080216248,0.348734604
1990-12-27,NA,1.928561114,0.036058303,0.037345944,0.040361635,0.080216248,NA,27.32805081,0.089284657,0.5716985
1990-12-28,NA,1.539970418,0.033918965,0.036487187,0.036058303,0.053003967,NA,26.96958287,0.103000087,0.75353452
1990-12-29,NA,2.209661985,0.03477367,0.037345944,0.037345944,0.051686006,NA,26.46888023,0.16369254,1.109682731
1990-12-30,NA,3.358070901,0.034346143,0.038205996,0.03992989,0.073458504,NA,26.46888023,0.398741931,1.435612475
1990-12-31,NA,3.00992121,0.033918965,0.03906732,0.044260648,0.099788433,NA,26.39746128,0.333822092,1.386361836
1991-01-01,NA,5.076590245,0.030514559,0.042524848,0.073009397,0.218692703,NA,26.96958287,0.737820274,1.689119728
1991-01-02,NA,2.436432834,0.028399215,0.03949845,0.060068388,0.214833825,NA,26.25470603,0.525521437,1.506960146
1991-01-03,NA,2.096893937,0.028399215,0.03777581,0.047745524,0.106678617,NA,26.25470603,0.3587,1.196020822
1991-01-04,NA,2.153224836,0.027977359,0.036916402,0.03949845,0.07976453,NA,26.54032671,0.299200929,1.266490396
1991-01-05,NA,1.595097526,0.024617978,0.036487187,0.036487187,0.057854574,NA,26.46888023,0.235627395,1.185204365
1991-01-06,NA,0.628477841,0.031363432,0.037345944,0.037345944,0.050370244,NA,25.68478913,0.168432049,0.398741931
1991-01-07,NA,0.525521437,0.027977359,0.037345944,0.036487187,0.04295837,NA,24.62097886,0.135453664,0.16369254
1991-01-08,NA,1.104301573,0.030938805,0.036058303,0.035629754,0.03777581,NA,26.04077999,0.11221201,0.12612269
1991-01-09,NA,1.050590361,0.033918965,0.036487187,0.036058303,0.036487187,NA,26.39746128,0.098414074,0.093842068
1991-01-10,NA,1.816913569,0.03263956,0.03777581,0.036487187,0.04295837,NA,25.61367398,0.107599565,0.121473986
1991-01-11,NA,3.82652097,0.053003967,0.038205996,0.042524848,0.165587273,NA,26.11206107,0.089284657,0.49488582
1991-01-12,NA,1.050590361,0.03263956,0.038636501,0.040793683,0.117300126,NA,24.62097886,0.12612269,0.154240844
1991-01-13,NA,0.576845159,0.025455161,0.03906732,0.040793683,0.073009397,NA,22.51228565,0.135453664,0.121473986
1991-01-14,NA,0.890617354,0.030514559,0.038636501,0.03949845,0.071663164,NA,20.70551505,0.130782698,0.469452463
1991-01-15,NA,0.576845159,0.027555919,0.038636501,0.042091616,0.074806906,NA,19.87824704,0.140135259,0.690814877
1991-01-16,NA,0.423906753,0.030090698,0.038636501,0.043392179,0.0788616,NA,19.53480387,0.135453664,0.439054015
1991-01-17,NA,0.177937289,0.02294925,0.03777581,0.03906732,0.055646304,NA,19.32909383,0.144827177,0.264843991
1991-01-18,NA,0.177937289,0.028821483,0.037345944,0.036487187,0.047308976,NA,18.30458045,0.135453664,0.230780431
1991-01-19,NA,0.22594019,0.028399215,0.037345944,0.036487187,0.046000922,NA,18.98683961,0.12612269,0.408795519
1991-01-20,NA,0.084742482,0.027977359,0.036916402,0.036058303,0.044695303,NA,18.85014723,0.135453664,0.135453664
1991-01-21,NA,0.040361635,0.0271349,0.036487187,0.035201541,0.044695303,NA,18.71357484,0.144827177,0.098414074
1991-01-22,NA,0.040361635,0.027555919,0.035201541,0.03263956,0.045130235,NA,18.57712273,0.11683696,0.080216248
1991-01-23,NA,0.040361635,0.026294152,0.035201541,0.033065669,0.046000922,NA,18.44079117,0.098414074,0.062287569
1991-01-24,NA,0.040361635,0.02671431,0.035629754,0.033065669,0.046872691,NA,18.37267069,0.098414074,0.062287569
1991-01-25,NA,0.040361635,0.026294152,0.035629754,0.033492139,0.048182335,NA,18.30458045,0.093842068,0.107599565
1991-01-26,NA,0.040361635,0.025874434,0.036058303,0.033492139,0.049056733,NA,18.30458045,0.107599565,0.289356543
1991-01-27,NA,0.040361635,0.0271349,0.03477367,0.033065669,0.049494317,NA,18.30458045,0.121473986,0.413828526
1991-01-28,NA,0.040361635,0.02671431,0.035201541,0.033065669,0.053003967,NA,18.23652048,0.140135259,0.423906753
1991-01-29,NA,0.040361635,0.027555919,0.035201541,0.033918965,0.059182209,NA,20.49830223,0.16369254,0.42895189
1991-01-30,NA,0.040361635,0.027555919,0.035629754,0.034346143,0.062732034,NA,23.07211568,0.144827177,0.348734604
1991-01-31,NA,0.040361635,0.0271349,0.035629754,0.03263956,0.049494317,NA,21.19003169,0.080216248,0.259959042
1991-02-01,NA,0.040361635,0.027555919,0.035201541,0.031363432,0.049932155,NA,21.19003169,0.084742482,0.197047171
1991-02-02,NA,0.040361635,0.0271349,0.033918965,0.030090698,0.048619405,NA,21.19003169,0.066741377,0.140135259
1991-02-03,NA,0.040361635,0.02671431,0.033918965,0.031363432,0.047745524,NA,19.60343328,0.084742482,0.049056733
1991-02-04,NA,0.040361635,0.027977359,0.035629754,0.033065669,0.049494317,NA,21.12072784,0.093842068,0.049056733
1991-02-05,NA,0.040361635,0.028399215,0.036916402,0.03477367,0.050808584,NA,22.16331872,0.093842068,0.040361635
1991-02-06,NA,0.040361635,0.02671431,0.036916402,0.036058303,0.051686006,NA,23.98570708,0.080216248,0.036058303
1991-02-07,NA,0.040361635,0.023782655,0.037345944,0.037345944,0.052564405,NA,25.47152683,0.062287569,0.036058303
1991-02-08,NA,0.040361635,0.026294152,0.038205996,0.038205996,0.055205332,NA,26.82638761,0.049056733,0.040361635
1991-02-09,NA,0.040361635,0.027977359,0.038205996,0.03906732,0.057854574,NA,27.39982654,0.044695303,0.031788437
1991-02-10,NA,0.040361635,0.02671431,0.03777581,0.038636501,0.07031859,NA,25.2585142,0.057854574,0.036058303
1991-02-11,NA,0.040361635,0.027977359,0.03777581,0.03906732,0.073009397,NA,24.1266823,0.057854574,0.044695303
1991-02-12,NA,0.040361635,0.029244156,0.03777581,0.03949845,0.068975701,NA,23.63376126,0.040361635,0.053443769
1991-02-13,NA,0.040361635,0.029244156,0.03777581,0.040361635,0.073009397,NA,23.28252058,0.040361635,0.168432049
1991-02-14,NA,0.040361635,0.028399215,0.038205996,0.040793683,0.073458504,NA,22.0936112,0.044695303,0.071214787
1991-02-15,NA,0.040361635,0.029244156,0.03777581,0.041658676,0.068081393,NA,19.39763412,0.044695303,0.07570673
1991-02-16,NA,0.040361635,0.020874532,0.038205996,0.043826272,0.064957437,NA,20.08466745,0.044695303,0.423906753
1991-02-17,NA,0.040361635,0.020874532,0.03949845,0.044260648,0.069870772,NA,20.56734395,0.044695303,0.333822092
1991-02-18,NA,0.040361635,0.021702871,0.03992989,0.046000922,0.07435726,NA,20.70551505,0.044695303,0.259959042
1991-02-19,NA,0.040361635,0.026294152,0.040361635,0.049932155,0.080668132,NA,21.19003169,0.044695303,0.168432049
1991-02-20,NA,0.040361635,0.029667229,0.038205996,0.048182335,0.078410388,NA,20.49830223,0.044695303,0.14952913
1991-02-21,NA,0.040361635,0.031788437,0.037345944,0.045565442,0.071214787,NA,20.15353317,0.044695303,0.080216248
1991-02-22,NA,0.040361635,0.031788437,0.036487187,0.043826272,0.068081393,NA,21.12072784,0.049056733,0.080216248
1991-02-23,NA,0.130782698,0.031788437,0.036916402,0.043826272,0.067634527,NA,20.36030662,0.044695303,0.098414074
1991-02-24,NA,0.22594019,0.033492139,0.036916402,0.043826272,0.068528451,NA,18.78184602,0.044695303,0.192257732
1991-02-25,NA,0.177937289,0.03263956,0.037345944,0.045130235,0.071214787,NA,17.76095166,0.053443769,0.623301307
1991-02-26,NA,0.323904834,0.033918965,0.038636501,0.047745524,0.076607256,NA,20.49830223,0.071214787,0.764023053
1991-02-27,NA,0.732587198,0.033918965,0.038205996,0.049056733,0.077508478,NA,25.47152683,0.098414074,1.16359193
1991-02-28,NA,1.539970418,0.030514559,0.03777581,0.051686006,0.084289129,NA,24.76245822,0.12612269,1.082795043
1991-03-01,NA,1.872678171,0.032213814,0.038636501,0.054764591,0.103459437,NA,26.89797152,0.12612269,0.970378249
1991-03-02,NA,0.837710192,0.030938805,0.038636501,0.050370244,0.112673949,NA,25.75593198,0.093842068,0.561414534
1991-03-03,NA,0.997066974,0.031363432,0.03777581,0.046000922,0.07976453,NA,24.62097886,0.062287569,0.353714968
1991-03-04,NA,0.130782698,0.03263956,0.036487187,0.044260648,0.047745524,NA,23.07211568,0.049056733,0.044695303
1991-03-05,NA,0.177937289,0.031788437,0.036487187,0.04295837,0.041658676,NA,23.42293208,0.040361635,0.040361635
1991-03-06,NA,0.130782698,0.031363432,0.035629754,0.03992989,0.03949845,NA,23.91526162,0.040361635,0.036058303
1991-03-07,NA,0.130782698,0.031363432,0.035629754,0.040361635,0.036916402,NA,24.55028109,0.044695303,0.031788437
1991-03-08,NA,0.323904834,0.02420008,0.036058303,0.03906732,0.038205996,NA,26.18336976,0.031788437,0.031788437
1991-03-09,NA,0.628477841,0.030090698,0.036487187,0.038205996,0.03949845,NA,27.83105484,0.027555919,0.027555919
1991-03-10,NA,0.628477841,0.028821483,0.036487187,0.038636501,0.03992989,NA,27.04122165,0.031788437,0.027555919
1991-03-11,NA,0.525521437,0.027555919,0.036487187,0.03906732,0.046000922,NA,26.96958287,0.027555919,0.027555919
1991-03-12,NA,0.890617354,0.02671431,0.036487187,0.038205996,0.046436672,NA,26.18336976,0.040361635,0.027555919
1991-03-13,NA,0.423906753,0.026294152,0.036487187,0.03777581,0.04295837,NA,24.40896945,0.031788437,0.031788437
1991-03-14,NA,0.040361635,0.025455161,0.037345944,0.03992989,0.038636501,NA,23.84484429,0.040361635,0.031788437
1991-03-15,NA,0.040361635,0.025455161,0.037345944,0.038636501,0.040361635,NA,24.55028109,0.031788437,0.062287569
1991-03-16,NA,0.040361635,0.02503634,0.037345944,0.038636501,0.040793683,NA,24.55028109,0.027555919,0.031788437
1991-03-17,NA,0.040361635,0.023782655,0.03777581,0.03906732,0.040793683,NA,23.98570708,0.027555919,0.027555919
1991-03-18,NA,0.040361635,0.02420008,0.037345944,0.03906732,0.03906732,NA,24.05618065,0.027555919,0.027555919
1991-03-19,NA,0.040361635,0.023365709,0.037345944,0.03906732,0.03949845,NA,24.05618065,0.031788437,0.031788437
1991-03-20,NA,0.040361635,0.028399215,0.036916402,0.038636501,0.03906732,NA,23.70409409,0.031788437,0.040361635
1991-03-21,NA,0.040361635,0.038205996,0.03777581,0.03906732,0.038636501,NA,23.07211568,0.036058303,0.040361635
1991-03-22,NA,0.040361635,0.041226031,0.03777581,0.038636501,0.038636501,NA,22.86196608,0.040361635,0.044695303
1991-03-23,NA,0.040361635,0.04295837,0.038205996,0.03906732,0.038636501,NA,23.07211568,0.049056733,0.040361635
1991-03-24,NA,0.040361635,0.043392179,0.038205996,0.041226031,0.03949845,NA,22.79197304,0.053443769,0.040361635
1991-03-25,NA,0.040361635,0.04295837,0.038205996,0.041658676,0.041658676,NA,23.28252058,0.062287569,0.044695303
1991-03-26,NA,0.084742482,0.044260648,0.038205996,0.040793683,0.045565442,NA,23.07211568,0.062287569,0.066741377
1991-03-27,NA,0.130782698,0.045565442,0.036916402,0.040793683,0.044260648,NA,23.21235728,0.084742482,0.07570673
1991-03-28,NA,0.084742482,0.045565442,0.036916402,0.042524848,0.043392179,NA,23.00203741,0.07570673,0.07570673
1991-03-29,NA,0.628477841,0.046000922,0.036916402,0.041658676,0.044260648,NA,24.69170457,0.080216248,0.07570673
1991-03-30,NA,0.177937289,0.045130235,0.036487187,0.043392179,0.04295837,NA,24.69170457,0.071214787,0.062287569
1991-03-31,NA,0.423906753,0.045565442,0.036487187,0.040361635,0.041658676,NA,25.40049486,0.057854574,0.062287569
1991-04-01,NA,0.27463172,0.042524848,0.035201541,0.03777581,0.040793683,NA,24.83323977,0.062287569,0.062287569
1991-04-02,NA,0.177937289,0.04295837,0.034346143,0.037345944,0.036916402,NA,23.98570708,0.084742482,0.07570673
1991-04-03,NA,0.130782698,0.04295837,0.034346143,0.036487187,0.036916402,NA,24.55028109,0.066741377,0.066741377
1991-04-04,NA,0.130782698,0.041226031,0.03477367,0.036487187,0.036058303,NA,25.32949064,0.062287569,0.053443769
1991-04-05,NA,0.040361635,0.035201541,0.03477367,0.037345944,0.036058303,NA,25.32949064,0.062287569,0.044695303
1991-04-06,NA,0.084742482,0.033492139,0.03477367,0.03992989,0.03477367,NA,24.69170457,0.066741377,0.044695303
1991-04-07,NA,0.084742482,0.035629754,0.03477367,0.038636501,0.035629754,NA,25.68478913,0.062287569,0.040361635
1991-04-08,NA,0.040361635,0.03477367,0.034346143,0.036487187,0.036058303,NA,25.89830069,0.071214787,0.036058303
1991-04-09,NA,0.040361635,0.028399215,0.03477367,0.036487187,0.036916402,NA,26.11206107,0.071214787,0.040361635
1991-04-10,NA,0.040361635,0.027555919,0.034346143,0.036916402,0.03477367,NA,25.96952652,0.07570673,0.040361635
1991-04-11,NA,0.040361635,0.025455161,0.033492139,0.038205996,0.044695303,NA,26.75483116,0.07570673,0.053443769
1991-04-12,NA,0.040361635,0.024617978,0.034346143,0.042524848,0.210498059,NA,27.61531779,0.084742482,0.049056733
1991-04-13,NA,0.040361635,0.023782655,0.034346143,0.044695303,0.196567878,NA,27.47162963,0.084742482,0.040361635
1991-04-14,NA,0.040361635,0.024617978,0.033065669,0.04295837,0.088374981,NA,26.89797152,0.084742482,0.044695303
1991-04-15,NA,0.130782698,0.02503634,0.032213814,0.03906732,0.054764591,NA,26.75483116,0.084742482,0.044695303
1991-04-16,NA,0.084742482,0.02671431,0.03263956,0.03906732,0.045565442,NA,25.89830069,0.084742482,0.040361635
1991-04-17,NA,0.084742482,0.02671431,0.03263956,0.03992989,0.03992989,NA,21.39811713,0.084742482,0.040361635
1991-04-18,NA,0.084742482,0.031788437,0.032213814,0.038205996,0.036916402,NA,21.8846608,0.080216248,0.040361635
1991-04-19,NA,0.373682554,0.02671431,0.032213814,0.03777581,0.035629754,NA,25.61367398,NA,0.040361635
1991-04-20,NA,0.22594019,0.0271349,0.03263956,0.03949845,0.036916402,NA,25.18756556,NA,0.036058303
1991-04-21,NA,0.177937289,0.036058303,0.032213814,0.03992989,0.036916402,NA,25.11664472,NA,0.040361635
1991-04-22,NA,0.177937289,0.035201541,0.031788437,0.03992989,0.037345944,NA,24.40896945,NA,0.040361635
1991-04-23,NA,0.373682554,0.036058303,0.031788437,0.037345944,0.036487187,NA,24.47961128,NA,0.040361635
1991-04-24,NA,0.323904834,0.036916402,0.03263956,0.035629754,0.036487187,NA,23.84484429,NA,0.040361635
1991-04-25,NA,0.628477841,0.03477367,0.033065669,0.035629754,0.035629754,NA,24.05618065,NA,0.040361635
1991-04-26,NA,0.576845159,0.034346143,0.03263956,0.035201541,0.035629754,NA,23.77445511,NA,0.040361635
1991-04-27,NA,0.785029301,0.033492139,0.03263956,0.035201541,0.03477367,NA,23.42293208,NA,0.040361635
1991-04-28,NA,0.525521437,0.032213814,0.03263956,0.035629754,0.035629754,NA,22.02393236,NA,0.044695303
1991-04-29,NA,0.525521437,0.030938805,0.03263956,0.035201541,0.036487187,NA,21.46753681,NA,0.044695303
1991-04-30,NA,0.27463172,0.030514559,0.032213814,0.035629754,0.036058303,NA,21.74550422,0.062287569,0.044695303
1991-05-01,NA,0.130782698,0.030090698,0.03263956,0.036487187,0.036487187,NA,22.16331872,0.080216248,0.049056733
1991-05-02,NA,0.084742482,0.029244156,0.033918965,0.036487187,0.037345944,NA,22.93198754,0.084742482,0.053443769
1991-05-03,NA,0.040361635,0.029667229,0.033492139,0.037345944,0.03906732,NA,24.05618065,0.080216248,0.049056733
1991-05-04,NA,0.040361635,0.030090698,0.033065669,0.038205996,0.03906732,NA,23.84484429,0.071214787,0.044695303
1991-05-05,NA,0.084742482,0.030090698,0.033492139,0.03777581,0.040361635,NA,25.40049486,0.062287569,0.040361635
1991-05-06,NA,0.084742482,0.030938805,0.034346143,0.03992989,0.041226031,NA,24.83323977,0.066741377,0.036058303
1991-05-07,NA,0.084742482,0.030090698,0.035201541,0.040793683,0.040793683,NA,25.11664472,0.066741377,0.036058303
1991-05-08,NA,0.323904834,0.030514559,0.033492139,0.03906732,0.046872691,NA,25.89830069,0.062287569,0.036058303
1991-05-09,NA,0.474531923,0.030514559,0.033065669,0.038636501,0.072111725,NA,28.62418832,0.057854574,0.040361635
1991-05-10,NA,0.177937289,0.030090698,0.032213814,0.036916402,0.057854574,NA,28.76874772,0.066741377,0.044695303
1991-05-11,NA,1.158193125,0.030938805,0.031788437,0.037345944,0.043826272,NA,29.34806927,0.066741377,0.040361635
1991-05-12,NA,1.104301573,0.031363432,0.032213814,0.036916402,0.046436672,NA,29.49317021,0.062287569,0.040361635
1991-05-13,NA,1.375433635,0.032213814,0.03263956,0.037345944,0.046436672,NA,28.9134156,0.057854574,0.036058303
1991-05-14,NA,2.493371814,0.030938805,0.03263956,0.03777581,0.052125084,NA,29.27555934,0.062287569,0.036058303
